,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2749,Machine Head,Through the Ashes of Empires,Days Turn Blue to Gray,5vcJjOhRZvSQ3w06CXNpqS,0.188,0.923,6,-5.743,0,0.121,0.0176,0.000244,0.0851,0.134,168.822,audio_features,5vcJjOhRZvSQ3w06CXNpqS,spotify:track:5vcJjOhRZvSQ3w06CXNpqS,https://api.spotify.com/v1/tracks/5vcJjOhRZvSQ3w06CXNpqS,https://api.spotify.com/v1/audio-analysis/5vcJjOhRZvSQ3w06CXNpqS,322493,3
2750,Machine Head,Through the Ashes of Empires,Vim,0j2wiqxIK2IxgeUaB7Aq8I,0.232,0.945,11,-6.617,0,0.124,0.000436,0.00637,0.432,0.192,142.372,audio_features,0j2wiqxIK2IxgeUaB7Aq8I,spotify:track:0j2wiqxIK2IxgeUaB7Aq8I,https://api.spotify.com/v1/tracks/0j2wiqxIK2IxgeUaB7Aq8I,https://api.spotify.com/v1/audio-analysis/0j2wiqxIK2IxgeUaB7Aq8I,311467,4
2751,Machine Head,Through the Ashes of Empires,Seasons Wither,4mTlZj2VIlRYhdKZz0qSPD,0.316,0.986,11,-5.183,0,0.12,0.00101,0.000312,0.321,0.0592,96.148,audio_features,4mTlZj2VIlRYhdKZz0qSPD,spotify:track:4mTlZj2VIlRYhdKZz0qSPD,https://api.spotify.com/v1/tracks/4mTlZj2VIlRYhdKZz0qSPD,https://api.spotify.com/v1/audio-analysis/4mTlZj2VIlRYhdKZz0qSPD,374453,4
2752,Machine Head,Through the Ashes of Empires,All Falls Down,7zHgnfAlTjmSL74RQsHoIQ,0.415,0.935,11,-5.631,1,0.116,0.0211,0.00011,0.0444,0.38,97.884,audio_features,7zHgnfAlTjmSL74RQsHoIQ,spotify:track:7zHgnfAlTjmSL74RQsHoIQ,https://api.spotify.com/v1/tracks/7zHgnfAlTjmSL74RQsHoIQ,https://api.spotify.com/v1/audio-analysis/7zHgnfAlTjmSL74RQsHoIQ,268600,4
2753,Machine Head,Through the Ashes of Empires,Wipe the Tears,2dqGwsr8CTVviiD0J9qaAy,0.185,0.947,9,-6.231,1,0.121,0.00119,8.02e-05,0.0478,0.243,159.094,audio_features,2dqGwsr8CTVviiD0J9qaAy,spotify:track:2dqGwsr8CTVviiD0J9qaAy,https://api.spotify.com/v1/tracks/2dqGwsr8CTVviiD0J9qaAy,https://api.spotify.com/v1/audio-analysis/2dqGwsr8CTVviiD0J9qaAy,230107,5
2754,Machine Head,Through the Ashes of Empires,Descend the Shades of Night,1Btj1Z4nVMS7nqTCa2ylEf,0.276,0.629,11,-7.186,0,0.0456,0.022,0.000151,0.0832,0.0647,142.25,audio_features,1Btj1Z4nVMS7nqTCa2ylEf,spotify:track:1Btj1Z4nVMS7nqTCa2ylEf,https://api.spotify.com/v1/tracks/1Btj1Z4nVMS7nqTCa2ylEf,https://api.spotify.com/v1/audio-analysis/1Btj1Z4nVMS7nqTCa2ylEf,464693,4
2755,Breed 77,Cultura,Voices,6z06IVIUzifvKW2TCC0OCr,0.365,0.197,2,-25.144,1,0.0413,0.252,0.694,0.449,0.0635,134.115,audio_features,6z06IVIUzifvKW2TCC0OCr,spotify:track:6z06IVIUzifvKW2TCC0OCr,https://api.spotify.com/v1/tracks/6z06IVIUzifvKW2TCC0OCr,https://api.spotify.com/v1/audio-analysis/6z06IVIUzifvKW2TCC0OCr,69240,4
2756,Breed 77,Cultura,Individuo,7i6WIxYwq52KF3QfRnfsuM,0.321,0.962,0,-4.518,0,0.0579,2.55e-06,0.00116,0.372,0.252,90.351,audio_features,7i6WIxYwq52KF3QfRnfsuM,spotify:track:7i6WIxYwq52KF3QfRnfsuM,https://api.spotify.com/v1/tracks/7i6WIxYwq52KF3QfRnfsuM,https://api.spotify.com/v1/audio-analysis/7i6WIxYwq52KF3QfRnfsuM,201200,4
2757,Breed 77,Cultura,La Ultima Hora,5QvRe4nDXKfaJmdCHgZ0EH,0.489,0.797,5,-6.024,0,0.0424,0.00124,4.06e-06,0.0945,0.354,112.03,audio_features,5QvRe4nDXKfaJmdCHgZ0EH,spotify:track:5QvRe4nDXKfaJmdCHgZ0EH,https://api.spotify.com/v1/tracks/5QvRe4nDXKfaJmdCHgZ0EH,https://api.spotify.com/v1/audio-analysis/5QvRe4nDXKfaJmdCHgZ0EH,244333,3
2758,Breed 77,Cultura,A Matter of Time,5piGbBbt9Ueqauhwdyt8Ip,0.378,0.946,2,-4.352,0,0.0807,0.000134,7.98e-06,0.231,0.384,121.7,audio_features,5piGbBbt9Ueqauhwdyt8Ip,spotify:track:5piGbBbt9Ueqauhwdyt8Ip,https://api.spotify.com/v1/tracks/5piGbBbt9Ueqauhwdyt8Ip,https://api.spotify.com/v1/audio-analysis/5piGbBbt9Ueqauhwdyt8Ip,262000,4
2759,Breed 77,Cultura,World's on Fire,2eNAhzD36mrmtxIKkLYzQu,0.33,0.972,3,-5.545,1,0.0724,0.000571,2.06e-06,0.0543,0.21,154.982,audio_features,2eNAhzD36mrmtxIKkLYzQu,spotify:track:2eNAhzD36mrmtxIKkLYzQu,https://api.spotify.com/v1/tracks/2eNAhzD36mrmtxIKkLYzQu,https://api.spotify.com/v1/audio-analysis/2eNAhzD36mrmtxIKkLYzQu,236800,4
2760,Breed 77,Cultura,The River,1Kh1NwDg59xqR9GRy5AfAk,0.38,0.553,9,-5.464,0,0.038,0.00117,5.01e-06,0.0783,0.16,134.129,audio_features,1Kh1NwDg59xqR9GRy5AfAk,spotify:track:1Kh1NwDg59xqR9GRy5AfAk,https://api.spotify.com/v1/tracks/1Kh1NwDg59xqR9GRy5AfAk,https://api.spotify.com/v1/audio-analysis/1Kh1NwDg59xqR9GRy5AfAk,314667,4
2761,Breed 77,Cultura,The Only Ones,4woBKl7spg1MFCFSHOJfRL,0.414,0.941,7,-5.304,1,0.0669,1.8e-05,0.000253,0.255,0.51,137.78,audio_features,4woBKl7spg1MFCFSHOJfRL,spotify:track:4woBKl7spg1MFCFSHOJfRL,https://api.spotify.com/v1/tracks/4woBKl7spg1MFCFSHOJfRL,https://api.spotify.com/v1/audio-analysis/4woBKl7spg1MFCFSHOJfRL,229000,4
2762,Breed 77,Cultura,Resurrection,24n1KzyMlx6wXL4idXLVA3,0.478,0.872,0,-5.578,0,0.0526,0.00187,0.000696,0.109,0.148,122.051,audio_features,24n1KzyMlx6wXL4idXLVA3,spotify:track:24n1KzyMlx6wXL4idXLVA3,https://api.spotify.com/v1/tracks/24n1KzyMlx6wXL4idXLVA3,https://api.spotify.com/v1/audio-analysis/24n1KzyMlx6wXL4idXLVA3,320867,4
2763,Breed 77,Cultura,Numb,0MQqDS8pTS8SWzvXYmRcmT,0.57,0.378,5,-8.795,1,0.0261,0.67,0,0.381,0.205,110.002,audio_features,0MQqDS8pTS8SWzvXYmRcmT,spotify:track:0MQqDS8pTS8SWzvXYmRcmT,https://api.spotify.com/v1/tracks/0MQqDS8pTS8SWzvXYmRcmT,https://api.spotify.com/v1/audio-analysis/0MQqDS8pTS8SWzvXYmRcmT,241867,4
2764,Breed 77,Cultura,Calling Out,4tZZ0H2xZHAGeXErdmndDy,0.447,0.908,5,-4.279,0,0.0427,1.09e-05,0.104,0.0929,0.268,127.037,audio_features,4tZZ0H2xZHAGeXErdmndDy,spotify:track:4tZZ0H2xZHAGeXErdmndDy,https://api.spotify.com/v1/tracks/4tZZ0H2xZHAGeXErdmndDy,https://api.spotify.com/v1/audio-analysis/4tZZ0H2xZHAGeXErdmndDy,253400,4
2765,Breed 77,Cultura,Eyes That See,0tJfUHzJIrloPlZwL01l3o,0.356,0.947,6,-5.557,1,0.0977,0.000358,5.46e-05,0.517,0.309,77.97,audio_features,0tJfUHzJIrloPlZwL01l3o,spotify:track:0tJfUHzJIrloPlZwL01l3o,https://api.spotify.com/v1/tracks/0tJfUHzJIrloPlZwL01l3o,https://api.spotify.com/v1/audio-analysis/0tJfUHzJIrloPlZwL01l3o,270800,4
2766,Breed 77,Cultura,Oracion Final,67jZmFhMKTrzYIiwzzz0uV,0.336,0.789,2,-6.368,1,0.0506,0.0196,0.00125,0.131,0.18,83.288,audio_features,67jZmFhMKTrzYIiwzzz0uV,spotify:track:67jZmFhMKTrzYIiwzzz0uV,https://api.spotify.com/v1/tracks/67jZmFhMKTrzYIiwzzz0uV,https://api.spotify.com/v1/audio-analysis/67jZmFhMKTrzYIiwzzz0uV,357760,4
2767,Breed 77,Cultura,Breaking the Silence (Acoustic),3kFCsFpk52repJkNUkWFQY,0.663,0.637,7,-10.926,0,0.0332,0.0606,5.03e-06,0.057,0.699,112.915,audio_features,3kFCsFpk52repJkNUkWFQY,spotify:track:3kFCsFpk52repJkNUkWFQY,https://api.spotify.com/v1/tracks/3kFCsFpk52repJkNUkWFQY,https://api.spotify.com/v1/audio-analysis/3kFCsFpk52repJkNUkWFQY,314173,4
2768,Breed 77,Cultura,Tomorrow,6jEM0Bb2o1hxFs7D6r9rCE,0.491,0.89,2,-5.305,0,0.0418,0.00297,0,0.112,0.559,92.05,audio_features,6jEM0Bb2o1hxFs7D6r9rCE,spotify:track:6jEM0Bb2o1hxFs7D6r9rCE,https://api.spotify.com/v1/tracks/6jEM0Bb2o1hxFs7D6r9rCE,https://api.spotify.com/v1/audio-analysis/6jEM0Bb2o1hxFs7D6r9rCE,253000,4
2769,Breed 77,Cultura,Mala Vida,3fhGhGyh0jwMkkE7znKOJk,0.549,0.757,2,-12.436,0,0.0527,0.0197,0.000128,0.0893,0.58,132.053,audio_features,3fhGhGyh0jwMkkE7znKOJk,spotify:track:3fhGhGyh0jwMkkE7znKOJk,https://api.spotify.com/v1/tracks/3fhGhGyh0jwMkkE7znKOJk,https://api.spotify.com/v1/audio-analysis/3fhGhGyh0jwMkkE7znKOJk,272213,4
2770,Breed 77,Cultura,Shadows (Sombras Latinas Mix),78stVkTX52JH2pMtUA9UJx,0.542,0.983,9,-3.891,1,0.119,5.07e-05,9.08e-06,0.0762,0.852,164.077,audio_features,78stVkTX52JH2pMtUA9UJx,spotify:track:78stVkTX52JH2pMtUA9UJx,https://api.spotify.com/v1/tracks/78stVkTX52JH2pMtUA9UJx,https://api.spotify.com/v1/audio-analysis/78stVkTX52JH2pMtUA9UJx,173200,4
2771,Breed 77,Cultura,A Matter of Time (JC Mix),0SwWHngHgNaCCSrEc2W0s8,0.414,0.936,9,-3.661,0,0.058,9.4e-05,8.88e-05,0.0894,0.384,121.758,audio_features,0SwWHngHgNaCCSrEc2W0s8,spotify:track:0SwWHngHgNaCCSrEc2W0s8,https://api.spotify.com/v1/tracks/0SwWHngHgNaCCSrEc2W0s8,https://api.spotify.com/v1/audio-analysis/0SwWHngHgNaCCSrEc2W0s8,281267,4
2772,Estopa,Esencial Estopa,Por la Raja de Tu Falda,492HojxOhsDpX0CoqRT6Nb,0.715,0.868,9,-6.219,0,0.0974,0.326,0,0.863,0.889,97.547,audio_features,492HojxOhsDpX0CoqRT6Nb,spotify:track:492HojxOhsDpX0CoqRT6Nb,https://api.spotify.com/v1/tracks/492HojxOhsDpX0CoqRT6Nb,https://api.spotify.com/v1/audio-analysis/492HojxOhsDpX0CoqRT6Nb,203000,4
2773,Estopa,Esencial Estopa,Tragicomedia,1VBe3pR4bRT5otD9x3j54T,0.495,0.822,11,-5.986,0,0.167,0.216,0,0.1,0.726,91.069,audio_features,1VBe3pR4bRT5otD9x3j54T,spotify:track:1VBe3pR4bRT5otD9x3j54T,https://api.spotify.com/v1/tracks/1VBe3pR4bRT5otD9x3j54T,https://api.spotify.com/v1/audio-analysis/1VBe3pR4bRT5otD9x3j54T,209600,4
2774,Estopa,Esencial Estopa,La Primavera,2BLb20Z3CBjTgJsiS7vmUf,0.708,0.759,9,-6.352,0,0.0551,0.386,2.38e-06,0.293,0.545,97.519,audio_features,2BLb20Z3CBjTgJsiS7vmUf,spotify:track:2BLb20Z3CBjTgJsiS7vmUf,https://api.spotify.com/v1/tracks/2BLb20Z3CBjTgJsiS7vmUf,https://api.spotify.com/v1/audio-analysis/2BLb20Z3CBjTgJsiS7vmUf,200333,4
2775,Estopa,Esencial Estopa,Cuando Amanece,0RysZzGqI9vTsM9K4AXMXV,0.427,0.94,7,-3.511,0,0.135,0.281,0,0.113,0.636,87.306,audio_features,0RysZzGqI9vTsM9K4AXMXV,spotify:track:0RysZzGqI9vTsM9K4AXMXV,https://api.spotify.com/v1/tracks/0RysZzGqI9vTsM9K4AXMXV,https://api.spotify.com/v1/audio-analysis/0RysZzGqI9vTsM9K4AXMXV,198307,4
2776,Estopa,Esencial Estopa,Pastillas para Dormir,0QlC130DUvL26fwyt6kt9j,0.572,0.715,4,-6.714,1,0.064,0.178,0,0.284,0.464,94.127,audio_features,0QlC130DUvL26fwyt6kt9j,spotify:track:0QlC130DUvL26fwyt6kt9j,https://api.spotify.com/v1/tracks/0QlC130DUvL26fwyt6kt9j,https://api.spotify.com/v1/audio-analysis/0QlC130DUvL26fwyt6kt9j,196907,4
2777,Estopa,Esencial Estopa,No Quiero Verla Más,5xRlFtS4s2BncoPVUTPpzn,0.71,0.838,4,-5.993,0,0.0393,0.115,3.25e-05,0.376,0.834,92.005,audio_features,5xRlFtS4s2BncoPVUTPpzn,spotify:track:5xRlFtS4s2BncoPVUTPpzn,https://api.spotify.com/v1/tracks/5xRlFtS4s2BncoPVUTPpzn,https://api.spotify.com/v1/audio-analysis/5xRlFtS4s2BncoPVUTPpzn,201333,4
2778,Estopa,Esencial Estopa,Vino Tinto,5ZylvGVMmjgtX5nj6BFUNb,0.703,0.931,7,-3.737,1,0.103,0.387,0,0.0415,0.808,92.508,audio_features,5ZylvGVMmjgtX5nj6BFUNb,spotify:track:5ZylvGVMmjgtX5nj6BFUNb,https://api.spotify.com/v1/tracks/5ZylvGVMmjgtX5nj6BFUNb,https://api.spotify.com/v1/audio-analysis/5ZylvGVMmjgtX5nj6BFUNb,197467,4
2779,Estopa,Esencial Estopa,Exiliado en el Lavabo,65thGTyM0TrTyf0TMjsQmL,0.641,0.611,11,-7.177,0,0.0328,0.171,1.77e-05,0.0973,0.529,142.753,audio_features,65thGTyM0TrTyf0TMjsQmL,spotify:track:65thGTyM0TrTyf0TMjsQmL,https://api.spotify.com/v1/tracks/65thGTyM0TrTyf0TMjsQmL,https://api.spotify.com/v1/audio-analysis/65thGTyM0TrTyf0TMjsQmL,196480,4
2780,Estopa,Esencial Estopa,Fuente de Energia,1xQeK0f6YRlXpxch7nFD2B,0.713,0.895,7,-6.097,1,0.24,0.0739,0,0.0832,0.671,100.109,audio_features,1xQeK0f6YRlXpxch7nFD2B,spotify:track:1xQeK0f6YRlXpxch7nFD2B,https://api.spotify.com/v1/tracks/1xQeK0f6YRlXpxch7nFD2B,https://api.spotify.com/v1/audio-analysis/1xQeK0f6YRlXpxch7nFD2B,217587,4
2781,Estopa,Esencial Estopa,Me Falta el Aliento,0JsOtQrZI1hbKAyW6o2ooT,0.492,0.889,0,-5.003,1,0.161,0.184,0.000277,0.343,0.495,124.855,audio_features,0JsOtQrZI1hbKAyW6o2ooT,spotify:track:0JsOtQrZI1hbKAyW6o2ooT,https://api.spotify.com/v1/tracks/0JsOtQrZI1hbKAyW6o2ooT,https://api.spotify.com/v1/audio-analysis/0JsOtQrZI1hbKAyW6o2ooT,218400,4
2782,Estopa,Esencial Estopa,Luna Lunera,6GcfjJiEZeZiELfEBJkMbp,0.686,0.879,4,-5.11,0,0.0651,0.652,0,0.107,0.661,90.491,audio_features,6GcfjJiEZeZiELfEBJkMbp,spotify:track:6GcfjJiEZeZiELfEBJkMbp,https://api.spotify.com/v1/tracks/6GcfjJiEZeZiELfEBJkMbp,https://api.spotify.com/v1/audio-analysis/6GcfjJiEZeZiELfEBJkMbp,227147,4
2783,Estopa,Esencial Estopa,Demonios,1s4mIuvzR8V5DhrDVaTfXl,0.494,0.776,11,-6.324,0,0.0838,0.332,0,0.111,0.735,131.125,audio_features,1s4mIuvzR8V5DhrDVaTfXl,spotify:track:1s4mIuvzR8V5DhrDVaTfXl,https://api.spotify.com/v1/tracks/1s4mIuvzR8V5DhrDVaTfXl,https://api.spotify.com/v1/audio-analysis/1s4mIuvzR8V5DhrDVaTfXl,222880,4
2784,Estopa,Esencial Estopa,Que Suerte la Mía,3R6gmE3jUbKczNnUaiLMp9,0.814,0.747,9,-9.653,0,0.156,0.274,0,0.115,0.966,94.991,audio_features,3R6gmE3jUbKczNnUaiLMp9,spotify:track:3R6gmE3jUbKczNnUaiLMp9,https://api.spotify.com/v1/tracks/3R6gmE3jUbKczNnUaiLMp9,https://api.spotify.com/v1/audio-analysis/3R6gmE3jUbKczNnUaiLMp9,207547,4
2785,Estopa,Esencial Estopa,Cuerpo Triste,0bFOzQhiYe0mUt6JDpXRGs,0.727,0.859,8,-3.748,1,0.0411,0.0464,3.67e-06,0.0886,0.906,97.025,audio_features,0bFOzQhiYe0mUt6JDpXRGs,spotify:track:0bFOzQhiYe0mUt6JDpXRGs,https://api.spotify.com/v1/tracks/0bFOzQhiYe0mUt6JDpXRGs,https://api.spotify.com/v1/audio-analysis/0bFOzQhiYe0mUt6JDpXRGs,184920,4
2786,Estopa,Esencial Estopa,Cuando Cae la Luna,6JYJfQJKo1BcH2emZa10EE,0.79,0.765,8,-7.974,0,0.0591,0.266,4.45e-06,0.0921,0.826,97.515,audio_features,6JYJfQJKo1BcH2emZa10EE,spotify:track:6JYJfQJKo1BcH2emZa10EE,https://api.spotify.com/v1/tracks/6JYJfQJKo1BcH2emZa10EE,https://api.spotify.com/v1/audio-analysis/6JYJfQJKo1BcH2emZa10EE,196613,4
2787,Estopa,Esencial Estopa,Pastillas de Freno,6Rbj1mLvVZjZIJ2D3bYlAC,0.548,0.691,7,-4.211,1,0.12,0.183,0,0.104,0.647,111.754,audio_features,6Rbj1mLvVZjZIJ2D3bYlAC,spotify:track:6Rbj1mLvVZjZIJ2D3bYlAC,https://api.spotify.com/v1/tracks/6Rbj1mLvVZjZIJ2D3bYlAC,https://api.spotify.com/v1/audio-analysis/6Rbj1mLvVZjZIJ2D3bYlAC,205827,4
2788,Estopa,Esencial Estopa,Partiendo la Pana,4egXh30jRIlsXjNF235WPn,0.533,0.682,1,-5.303,1,0.0993,0.514,0,0.0801,0.605,130.125,audio_features,4egXh30jRIlsXjNF235WPn,spotify:track:4egXh30jRIlsXjNF235WPn,https://api.spotify.com/v1/tracks/4egXh30jRIlsXjNF235WPn,https://api.spotify.com/v1/audio-analysis/4egXh30jRIlsXjNF235WPn,234627,4
2789,Estopa,Esencial Estopa,Hemicraneal,0wjAPVc8vI6SowomD0IqA4,0.818,0.744,7,-5.84,1,0.0337,0.3,0.00271,0.107,0.658,132.036,audio_features,0wjAPVc8vI6SowomD0IqA4,spotify:track:0wjAPVc8vI6SowomD0IqA4,https://api.spotify.com/v1/tracks/0wjAPVc8vI6SowomD0IqA4,https://api.spotify.com/v1/audio-analysis/0wjAPVc8vI6SowomD0IqA4,251200,4
2790,Estopa,Esencial Estopa,Estatua de Sal,7sZVbzzc1IlePQbD7ccybd,0.647,0.815,0,-7.243,1,0.0776,0.472,7.86e-05,0.667,0.731,97.532,audio_features,7sZVbzzc1IlePQbD7ccybd,spotify:track:7sZVbzzc1IlePQbD7ccybd,https://api.spotify.com/v1/tracks/7sZVbzzc1IlePQbD7ccybd,https://api.spotify.com/v1/audio-analysis/7sZVbzzc1IlePQbD7ccybd,203400,4
2791,Estopa,Esencial Estopa,Me Quedaré,0S6tMaWKwyQNHpTLVzJ5sN,0.649,0.831,4,-5.386,0,0.0568,0.327,0,0.239,0.628,155.929,audio_features,0S6tMaWKwyQNHpTLVzJ5sN,spotify:track:0S6tMaWKwyQNHpTLVzJ5sN,https://api.spotify.com/v1/tracks/0S6tMaWKwyQNHpTLVzJ5sN,https://api.spotify.com/v1/audio-analysis/0S6tMaWKwyQNHpTLVzJ5sN,196893,4
2792,Estopa,Esencial Estopa,Cacho a Cacho,3Rt38SiTUTQsS5I2l44ews,0.428,0.944,9,-4.039,0,0.0791,0.0793,0.000341,0.149,0.712,160.223,audio_features,3Rt38SiTUTQsS5I2l44ews,spotify:track:3Rt38SiTUTQsS5I2l44ews,https://api.spotify.com/v1/tracks/3Rt38SiTUTQsS5I2l44ews,https://api.spotify.com/v1/audio-analysis/3Rt38SiTUTQsS5I2l44ews,149627,4
2793,Estopa,Esencial Estopa,Malabares,4q4Cg4KEllkKmtVwh2gFTU,0.469,0.901,9,-6.7,0,0.0426,0.0623,3.74e-05,0.41,0.852,105.148,audio_features,4q4Cg4KEllkKmtVwh2gFTU,spotify:track:4q4Cg4KEllkKmtVwh2gFTU,https://api.spotify.com/v1/tracks/4q4Cg4KEllkKmtVwh2gFTU,https://api.spotify.com/v1/audio-analysis/4q4Cg4KEllkKmtVwh2gFTU,207120,4
2794,Estopa,Esencial Estopa,El Run Run (with Rosario),4AsGsxu03hVItkYVw3G2Sf,0.701,0.812,0,-5.392,0,0.0401,0.69,3.72e-05,0.253,0.823,129.967,audio_features,4AsGsxu03hVItkYVw3G2Sf,spotify:track:4AsGsxu03hVItkYVw3G2Sf,https://api.spotify.com/v1/tracks/4AsGsxu03hVItkYVw3G2Sf,https://api.spotify.com/v1/audio-analysis/4AsGsxu03hVItkYVw3G2Sf,203987,4
2795,Estopa,Esencial Estopa,Ya No Me Acuerdo,5jOYm45cJJ7wSwufcyQRHm,0.71,0.489,9,-6.14,0,0.0436,0.422,0,0.496,0.456,133.889,audio_features,5jOYm45cJJ7wSwufcyQRHm,spotify:track:5jOYm45cJJ7wSwufcyQRHm,https://api.spotify.com/v1/tracks/5jOYm45cJJ7wSwufcyQRHm,https://api.spotify.com/v1/audio-analysis/5jOYm45cJJ7wSwufcyQRHm,170880,4
2796,Estopa,Esencial Estopa,Como Camarón,3fpS8r0JsVTkCOLnq49lH6,0.459,0.869,9,-4.562,0,0.0595,0.199,2.99e-06,0.171,0.783,124.793,audio_features,3fpS8r0JsVTkCOLnq49lH6,spotify:track:3fpS8r0JsVTkCOLnq49lH6,https://api.spotify.com/v1/tracks/3fpS8r0JsVTkCOLnq49lH6,https://api.spotify.com/v1/audio-analysis/3fpS8r0JsVTkCOLnq49lH6,203213,4
2797,Estopa,Esencial Estopa,Vacaciones,3bEiJMR1naTWppGAReXENm,0.705,0.83,9,-8.046,1,0.0516,0.414,1.04e-06,0.199,0.963,98.072,audio_features,3bEiJMR1naTWppGAReXENm,spotify:track:3bEiJMR1naTWppGAReXENm,https://api.spotify.com/v1/tracks/3bEiJMR1naTWppGAReXENm,https://api.spotify.com/v1/audio-analysis/3bEiJMR1naTWppGAReXENm,193000,4
2798,Estopa,Esencial Estopa,Nasío pa la Alegria,4F1VlmZjFsOOuWdYnDhFlT,0.697,0.895,11,-4.49,0,0.0853,0.238,0,0.111,0.928,95.028,audio_features,4F1VlmZjFsOOuWdYnDhFlT,spotify:track:4F1VlmZjFsOOuWdYnDhFlT,https://api.spotify.com/v1/tracks/4F1VlmZjFsOOuWdYnDhFlT,https://api.spotify.com/v1/audio-analysis/4F1VlmZjFsOOuWdYnDhFlT,206240,4
2799,Estopa,Esencial Estopa,Era,6f5ZmkSFnUvn5Lj4btR1CI,0.686,0.61,2,-6.295,0,0.036,0.651,5.33e-05,0.105,0.486,90.951,audio_features,6f5ZmkSFnUvn5Lj4btR1CI,spotify:track:6f5ZmkSFnUvn5Lj4btR1CI,https://api.spotify.com/v1/tracks/6f5ZmkSFnUvn5Lj4btR1CI,https://api.spotify.com/v1/audio-analysis/6f5ZmkSFnUvn5Lj4btR1CI,182587,4
2800,Estopa,Esencial Estopa,El del Medio de los Chichos,0gGVzznf4X5FH53gCOy7nF,0.556,0.888,9,-5.912,0,0.0651,0.136,0,0.312,0.562,90.44,audio_features,0gGVzznf4X5FH53gCOy7nF,spotify:track:0gGVzznf4X5FH53gCOy7nF,https://api.spotify.com/v1/tracks/0gGVzznf4X5FH53gCOy7nF,https://api.spotify.com/v1/audio-analysis/0gGVzznf4X5FH53gCOy7nF,227827,4
2801,Estopa,Esencial Estopa,Fin de Semana,02YvXnritHCdW3aVbHfYw9,0.76,0.88,9,-5.942,0,0.0715,0.0468,0,0.0873,0.858,99.971,audio_features,02YvXnritHCdW3aVbHfYw9,spotify:track:02YvXnritHCdW3aVbHfYw9,https://api.spotify.com/v1/tracks/02YvXnritHCdW3aVbHfYw9,https://api.spotify.com/v1/audio-analysis/02YvXnritHCdW3aVbHfYw9,181587,4
2802,Michael Bolton,Everybody's Crazy,Save Our Love,3n23reo9eJPNx5QilXPGKL,0.565,0.809,4,-10.598,0,0.055,0.00301,0,0.0544,0.483,126.389,audio_features,3n23reo9eJPNx5QilXPGKL,spotify:track:3n23reo9eJPNx5QilXPGKL,https://api.spotify.com/v1/tracks/3n23reo9eJPNx5QilXPGKL,https://api.spotify.com/v1/audio-analysis/3n23reo9eJPNx5QilXPGKL,245560,4
2803,Michael Bolton,Everybody's Crazy,Everybody's Crazy,1dGisYukhmmYhcHYH6v0Gy,0.599,0.847,9,-10.732,0,0.0388,0.00462,0,0.0376,0.494,112.718,audio_features,1dGisYukhmmYhcHYH6v0Gy,spotify:track:1dGisYukhmmYhcHYH6v0Gy,https://api.spotify.com/v1/tracks/1dGisYukhmmYhcHYH6v0Gy,https://api.spotify.com/v1/audio-analysis/1dGisYukhmmYhcHYH6v0Gy,282840,4
2804,Michael Bolton,Everybody's Crazy,Can't Turn It Off,7fdgItd3lgVJ0vdeD6tbae,0.572,0.892,2,-10.118,0,0.0556,0.0715,0,0.352,0.359,128.818,audio_features,7fdgItd3lgVJ0vdeD6tbae,spotify:track:7fdgItd3lgVJ0vdeD6tbae,https://api.spotify.com/v1/tracks/7fdgItd3lgVJ0vdeD6tbae,https://api.spotify.com/v1/audio-analysis/7fdgItd3lgVJ0vdeD6tbae,238467,4
2805,Michael Bolton,Everybody's Crazy,Call My Name,0G6Hw9ya7p6EbmA6VEQfmD,0.631,0.442,0,-13.753,1,0.0366,0.145,1.03e-05,0.216,0.149,125.234,audio_features,0G6Hw9ya7p6EbmA6VEQfmD,spotify:track:0G6Hw9ya7p6EbmA6VEQfmD,https://api.spotify.com/v1/tracks/0G6Hw9ya7p6EbmA6VEQfmD,https://api.spotify.com/v1/audio-analysis/0G6Hw9ya7p6EbmA6VEQfmD,254453,4
2806,Michael Bolton,Everybody's Crazy,Everytime,72SybrEtdTj53X3YDgqMTQ,0.592,0.738,0,-11.245,1,0.0379,0.0194,1.2e-06,0.151,0.536,122.242,audio_features,72SybrEtdTj53X3YDgqMTQ,spotify:track:72SybrEtdTj53X3YDgqMTQ,https://api.spotify.com/v1/tracks/72SybrEtdTj53X3YDgqMTQ,https://api.spotify.com/v1/audio-analysis/72SybrEtdTj53X3YDgqMTQ,225787,4
2807,Michael Bolton,Everybody's Crazy,Desperate Heart,3jJbpO3b4KJPhSHAEq0ch1,0.597,0.569,0,-12.326,1,0.0296,0.151,0,0.367,0.401,118.666,audio_features,3jJbpO3b4KJPhSHAEq0ch1,spotify:track:3jJbpO3b4KJPhSHAEq0ch1,https://api.spotify.com/v1/tracks/3jJbpO3b4KJPhSHAEq0ch1,https://api.spotify.com/v1/audio-analysis/3jJbpO3b4KJPhSHAEq0ch1,239960,4
